,# edges,setting,Accuracy
552,600,saliency-U,0.8339483394833949
553,800,saliency-U,0.8339483394833949
554,1000,saliency-U,0.8339483394833949
555,1200,saliency-U,0.8357933579335793
556,1400,saliency-U,0.8357933579335793
557,1600,saliency-U,0.8357933579335793
558,1800,saliency-U,0.8357933579335793
559,2000,saliency-U,0.8357933579335793
560,200,random-R,0.8228782287822878
561,400,random-R,0.8210332103321033
562,600,random-R,0.8210332103321033
563,800,random-R,0.8210332103321033
564,1000,random-R,0.8173431734317343
565,1200,random-R,0.8099630996309963
566,1400,random-R,0.8044280442804428
567,1600,random-R,0.7915129151291513
568,1800,random-R,0.8007380073800738
569,2000,random-R,0.7822878228782287
570,200,random-U,0.8302583025830258
571,400,random-U,0.8284132841328413
572,600,random-U,0.8247232472324724
573,800,random-U,0.8228782287822878
574,1000,random-U,0.8191881918819188
575,1200,random-U,0.8228782287822878
576,1400,random-U,0.8247232472324724
577,1600,random-U,0.8191881918819188
578,1800,random-U,0.8154981549815498
579,2000,random-U,0.8118081180811808
580,200,max-degree-R,0.8321033210332104
581,400,max-degree-R,0.8228782287822878
582,600,max-degree-R,0.8284132841328413
583,800,max-degree-R,0.8321033210332104
584,1000,max-degree-R,0.8284132841328413
585,1200,max-degree-R,0.8284132841328413
586,1400,max-degree-R,0.8265682656826568
587,1600,max-degree-R,0.8099630996309963
588,1800,max-degree-R,0.8025830258302583
589,2000,max-degree-R,0.7970479704797048
590,200,max-degree-U,0.8302583025830258
591,400,max-degree-U,0.8321033210332104
592,600,max-degree-U,0.8265682656826568
593,800,max-degree-U,0.8247232472324724
594,1000,max-degree-U,0.8228782287822878
595,1200,max-degree-U,0.8191881918819188
596,1400,max-degree-U,0.8191881918819188
597,1600,max-degree-U,0.8191881918819188
598,1800,max-degree-U,0.8191881918819188
599,2000,max-degree-U,0.8210332103321033
600,200,min-degree-R,0.8228782287822878
601,400,min-degree-R,0.8081180811808119
602,600,min-degree-R,0.7970479704797048
603,800,min-degree-R,0.7988929889298892
604,1000,min-degree-R,0.7896678966789668
605,1200,min-degree-R,0.7822878228782287
606,1400,min-degree-R,0.7859778597785978
607,1600,min-degree-R,0.7767527675276753
608,1800,min-degree-R,0.7915129151291513
609,2000,min-degree-R,0.7693726937269373
610,200,min-degree-U,0.8302583025830258
611,400,min-degree-U,0.8284132841328413
612,600,min-degree-U,0.8173431734317343
613,800,min-degree-U,0.8210332103321033
614,1000,min-degree-U,0.8173431734317343
615,1200,min-degree-U,0.8154981549815498
616,1400,min-degree-U,0.8099630996309963
