,# edges,setting,Accuracy
665,1200,max-degree-R,0.7933579335793358
666,1400,max-degree-R,0.7933579335793358
667,1600,max-degree-R,0.8025830258302583
668,1800,max-degree-R,0.7952029520295203
669,2000,max-degree-R,0.7841328413284133
670,200,max-degree-U,0.8210332103321033
671,400,max-degree-U,0.8173431734317343
672,600,max-degree-U,0.8099630996309963
673,800,max-degree-U,0.8007380073800738
674,1000,max-degree-U,0.8007380073800738
675,1200,max-degree-U,0.8007380073800738
676,1400,max-degree-U,0.8007380073800738
677,1600,max-degree-U,0.8025830258302583
678,1800,max-degree-U,0.8044280442804428
679,2000,max-degree-U,0.8025830258302583
680,200,min-degree-R,0.8062730627306273
681,400,min-degree-R,0.7767527675276753
682,600,min-degree-R,0.7822878228782287
683,800,min-degree-R,0.7804428044280443
684,1000,min-degree-R,0.7583025830258303
685,1200,min-degree-R,0.7675276752767528
686,1400,min-degree-R,0.7140221402214022
687,1600,min-degree-R,0.7195571955719557
688,1800,min-degree-R,0.7822878228782287
689,2000,min-degree-R,0.7490774907749077
690,200,min-degree-U,0.8173431734317343
691,400,min-degree-U,0.8173431734317343
692,600,min-degree-U,0.8099630996309963
693,800,min-degree-U,0.8136531365313653
694,1000,min-degree-U,0.8081180811808119
695,1200,min-degree-U,0.8081180811808119
696,1400,min-degree-U,0.8062730627306273
697,1600,min-degree-U,0.8044280442804428
698,1800,min-degree-U,0.8081180811808119
699,2000,min-degree-U,0.8081180811808119
700,200,saliency-R,0.8302583025830258
701,400,saliency-R,0.7988929889298892
702,600,saliency-R,0.8357933579335793
703,800,saliency-R,0.8081180811808119
704,1000,saliency-R,0.8228782287822878
705,1200,saliency-R,0.8154981549815498
706,1400,saliency-R,0.8265682656826568
707,1600,saliency-R,0.8265682656826568
708,1800,saliency-R,0.8136531365313653
