,# edges,setting,Accuracy
574,1000,random-U,0.8800738007380073
575,1200,random-U,0.8763837638376384
576,1400,random-U,0.8671586715867159
577,1600,random-U,0.8634686346863468
578,1800,random-U,0.8616236162361623
579,2000,random-U,0.8634686346863468
580,200,max-degree-R,0.8634686346863468
581,400,max-degree-R,0.8616236162361623
582,600,max-degree-R,0.8616236162361623
583,800,max-degree-R,0.8690036900369004
584,1000,max-degree-R,0.8671586715867159
585,1200,max-degree-R,0.8616236162361623
586,1400,max-degree-R,0.8616236162361623
587,1600,max-degree-R,0.8634686346863468
588,1800,max-degree-R,0.8597785977859779
589,2000,max-degree-R,0.8523985239852399
590,200,max-degree-U,0.8726937269372693
591,400,max-degree-U,0.8671586715867159
592,600,max-degree-U,0.8745387453874539
593,800,max-degree-U,0.8726937269372693
594,1000,max-degree-U,0.8726937269372693
595,1200,max-degree-U,0.8671586715867159
596,1400,max-degree-U,0.8616236162361623
597,1600,max-degree-U,0.8653136531365314
598,1800,max-degree-U,0.8634686346863468
599,2000,max-degree-U,0.8616236162361623
600,200,min-degree-R,0.8560885608856088
601,400,min-degree-R,0.8487084870848709
602,600,min-degree-R,0.8505535055350554
603,800,min-degree-R,0.8468634686346863
604,1000,min-degree-R,0.8560885608856088
605,1200,min-degree-R,0.8560885608856088
606,1400,min-degree-R,0.8653136531365314
607,1600,min-degree-R,0.8616236162361623
608,1800,min-degree-R,0.8487084870848709
609,2000,min-degree-R,0.8634686346863468
610,200,min-degree-U,0.8634686346863468
611,400,min-degree-U,0.8690036900369004
612,600,min-degree-U,0.8653136531365314
613,800,min-degree-U,0.8671586715867159
614,1000,min-degree-U,0.8708487084870848
615,1200,min-degree-U,0.8690036900369004
616,1400,min-degree-U,0.8690036900369004
617,1600,min-degree-U,0.8671586715867159
618,1800,min-degree-U,0.8579335793357934
619,2000,min-degree-U,0.8597785977859779
620,200,saliency-R,0.8653136531365314
621,400,saliency-R,0.8671586715867159
622,600,saliency-R,0.8653136531365314
623,800,saliency-R,0.8653136531365314
624,1000,saliency-R,0.8616236162361623
625,1200,saliency-R,0.8690036900369004
626,1400,saliency-R,0.8726937269372693
627,1600,saliency-R,0.8726937269372693
628,1800,saliency-R,0.8690036900369004
629,2000,saliency-R,0.8690036900369004
630,200,saliency-U,0.8745387453874539
631,400,saliency-U,0.8726937269372693
632,600,saliency-U,0.8708487084870848
633,800,saliency-U,0.8745387453874539
634,1000,saliency-U,0.8708487084870848
635,1200,saliency-U,0.8690036900369004
636,1400,saliency-U,0.8708487084870848
637,1600,saliency-U,0.8708487084870848
638,1800,saliency-U,0.8708487084870848
639,2000,saliency-U,0.8708487084870848
640,200,random-R,0.8616236162361623
641,400,random-R,0.8579335793357934
642,600,random-R,0.8616236162361623
643,800,random-R,0.8560885608856088
644,1000,random-R,0.8542435424354243
645,1200,random-R,0.8450184501845018
646,1400,random-R,0.8487084870848709
647,1600,random-R,0.8468634686346863
648,1800,random-R,0.8376383763837638
649,2000,random-R,0.8431734317343174
650,200,random-U,0.8597785977859779
651,400,random-U,0.8616236162361623
652,600,random-U,0.8560885608856088
653,800,random-U,0.8560885608856088
654,1000,random-U,0.8505535055350554
655,1200,random-U,0.8542435424354243
656,1400,random-U,0.8505535055350554
657,1600,random-U,0.8505535055350554
658,1800,random-U,0.8487084870848709
659,2000,random-U,0.8468634686346863
660,200,max-degree-R,0.8708487084870848
661,400,max-degree-R,0.8579335793357934
662,600,max-degree-R,0.8616236162361623
663,800,max-degree-R,0.8616236162361623
664,1000,max-degree-R,0.8690036900369004
665,1200,max-degree-R,0.8708487084870848
666,1400,max-degree-R,0.8616236162361623
667,1600,max-degree-R,0.8579335793357934
668,1800,max-degree-R,0.8597785977859779
669,2000,max-degree-R,0.8542435424354243
670,200,max-degree-U,0.8579335793357934
671,400,max-degree-U,0.8523985239852399
672,600,max-degree-U,0.8560885608856088
673,800,max-degree-U,0.8523985239852399
674,1000,max-degree-U,0.8579335793357934
675,1200,max-degree-U,0.8542435424354243
676,1400,max-degree-U,0.8487084870848709
677,1600,max-degree-U,0.8487084870848709
678,1800,max-degree-U,0.8523985239852399
679,2000,max-degree-U,0.8468634686346863
680,200,min-degree-R,0.8597785977859779
681,400,min-degree-R,0.8468634686346863
682,600,min-degree-R,0.8468634686346863
683,800,min-degree-R,0.8542435424354243
684,1000,min-degree-R,0.8560885608856088
685,1200,min-degree-R,0.8616236162361623
686,1400,min-degree-R,0.8616236162361623
687,1600,min-degree-R,0.8560885608856088
688,1800,min-degree-R,0.8431734317343174
689,2000,min-degree-R,0.8468634686346863
690,200,min-degree-U,0.8523985239852399
691,400,min-degree-U,0.8560885608856088
692,600,min-degree-U,0.8523985239852399
693,800,min-degree-U,0.8523985239852399
694,1000,min-degree-U,0.8542435424354243
695,1200,min-degree-U,0.8560885608856088
696,1400,min-degree-U,0.8597785977859779
697,1600,min-degree-U,0.8523985239852399
698,1800,min-degree-U,0.8468634686346863
699,2000,min-degree-U,0.8468634686346863
700,200,saliency-R,0.8653136531365314
701,400,saliency-R,0.8690036900369004
702,600,saliency-R,0.8616236162361623
703,800,saliency-R,0.8634686346863468
704,1000,saliency-R,0.8671586715867159
705,1200,saliency-R,0.8671586715867159
706,1400,saliency-R,0.8708487084870848
